query,positive,negative,positive_source,negative_source
Were most of the deaths concentrated in specific areas or communities?,of which 44 were female. The districts where m ost of the deaths,"building codes. The disaster also highlighted aspects of inequities in Nepali society spanning geography, 
income and gender. Poorer rural areas have been more adversely affected than towns and cities due to their 
inferior quality of houses. More women and girls died than men and boys, partly because of gendered roles",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
How did the number of injuries stay relatively low in areas where such a large number of people were affected?,"ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  12 
 
occurred are as follows: Rautah at, Morang, Jhapa and Sarlahi. The number of recorded injuries caused by 
the floods this year was only 22. In the severely affected 18 districts, the floods affected around 1.7 million","ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  34 
 
 
Bibliography/References 
 
CBS, 2011: Census Report 2011, Central Bureau of Statistics, Kathmandu 
GON, 2017: Disaster Risk Reduction and Management Act, 2017, Government of Nepal, Kathmandu.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
How often do major earthquakes occur in Nepal?,"people (866,993 males and 821,480 females).  
(Source: Post flood Recovery Needs Assessment Report, National Planning Commission Nepal, 2017) 
2.4 Earthquake 
The Nepali people are living in a country of highest seismic hazard, have faced the consequences of 
many earthquakes including those of great earthquakes. 45 million years ago, the Indian continent collided","days after the first  big one with the epicenter near Mount Everest. To date, there are over 8,790 casualties 
and 22,300 injuries. It is estimated that the lives of eight million people, almost one-third of the population 
of Nepal, have been impacted by these earthquakes. Thir ty-one of the country ’s 75 districts have been",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Does that movement cause any kind of natural disaster or event when the pressure gets released?,"into Southern Tibet. The Indian continent is driven under T ibet, 
pushing lightweight sediments upwards and thus the formation of 
the Himalayas. Nepal lies across the boundary between India and 
southern Tibet which are still moving towards each other by 2 
meters per century. This movement creates pressure within th e 
Earth, which builds up and can only be released through","of natural hazard events. The frequent disasters caused by these hazards have shown an uprising trend.  
Nepal is equally at risk due 
to its sei smic activity. The 
subduction of the Indian tectonic 
plate into the Eurasian (Tibetan) 
plate has been continually thrusting 
the Himalayas upwards since its 
formation millions of years ago, 
making it geographically unstable.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
How often do really big earthquakes typically happen in Nepal?,"earthquakes. This is the only way earthquakes can happen in Nepal 
and it is considered as 11th most earthquake-prone country in the 
world. Based on the seismic record of the number of earthquakes 
that occurred since 1255, earthquakes of magnitude greater than 8 
occurred on average once every 80 years. The last great earthquake","in one time.  
After the mega earthquake of 1934 , the Great Gorkha Earthquake 2015  put the country again  in 
many shocks. There are many phenomenon related to t he geological, ecological, demographic and hydro -
meteorological system causing disaster in Nepal. Unplanned settlements, high -degree of environmental",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Does Nepal have a history of really big earthquakes that have caused a lot of damage to its buildings and landmarks?,"of magnitude 8.3 occurred in 1934  resulted in more than 10,000 deaths in the Kathmandu Valley. Most of 
the infrastructure and major heritage sites had to be rebuilt.  The seismic record of Nepal is available since 
1255 AD in which 7.7 reactor scale in Kathmandu valley one third of population , including king Avaya","days after the first  big one with the epicenter near Mount Everest. To date, there are over 8,790 casualties 
and 22,300 injuries. It is estimated that the lives of eight million people, almost one-third of the population 
of Nepal, have been impacted by these earthquakes. Thir ty-one of the country ’s 75 districts have been",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
"What's the general risk level for earthquakes in Nepal, considering how many have happened over the years?","Malla, lost their lives in this event. After that, a series of ear thquake occurred in Nepal. Major are in 1260, 
1408, 1681, 1767, 1810, 1823, 1 833, 1834, 1866, 1934, 1980, 1988, 2011 and 2015 AD. According to the 
seismological center of Nepal medium and small size earthquake event occur in a different part of Nepal","in one time.  
After the mega earthquake of 1934 , the Great Gorkha Earthquake 2015  put the country again  in 
many shocks. There are many phenomenon related to t he geological, ecological, demographic and hydro -
meteorological system causing disaster in Nepal. Unplanned settlements, high -degree of environmental",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What typically happens to cities with high earthquake risks?,"frequently. According to Global Earthquake Initiatives, Kathmandu is exposed to t he greatest earthquake 
risk capital among 21 megacities around the world, largely due to building collapse and insufficient 
preparedness and insufficiency of medical care. If an earthquake of the 1934 magnitude is reported at this","zone with a high risk for a massive earthquake. Globally, Nepal ranks 4th and 11th in terms of its 
relative vulner ability to climate change  (Maplecroft, 2011)  and earthquakes (MoHA, GoN, 2015)  
respectively. Out of 21 cities around the world that lie in similar seismic hazard zones, Kathmandu 
city is at the highest risk in terms of impact on people.",A brief country profile on Disaster Risk reduction and management nepal.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you think they were already prepared for something like that to happen?,"point of time, an estimated 40,000 deaths, 90,000 injured and 6, 00,000 to 9, 00,000 homeless can be 
expected.  
On Saturday, 25 April 2015 at 11:56 local time, a 7.6 magnitude earthquake as recorded by Nepal’s 
National Seismological Centre (NSC), struck Barpak in the historic district of Gorkha, about 76 km","in one time.  
After the mega earthquake of 1934 , the Great Gorkha Earthquake 2015  put the country again  in 
many shocks. There are many phenomenon related to t he geological, ecological, demographic and hydro -
meteorological system causing disaster in Nepal. Unplanned settlements, high -degree of environmental",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do we typically get a lot more aftershocks after a big earthquake like this one?,"northwest of Kathmandu. Nepal had not faced a natural shock of comparable magni tude for over 80 years. 
The catastrophic earthquake was followed by more than 300 aftershocks greater than magnitude 4.0 (as of 7 
June 2015). Four aftershocks were greater than magnitude 6.0, including one measuring 6.8 which struck 17","common in high hills of Nepal. The biggest recorded disasters in Nepal are  the earthquakes of 1934, 1988, 
2015 and the floods of 1993, 2008, 2012, 2014 and 2017 in addition to the Jajarkot diarrhea outbreak of 
2009. The avalanches experienced in 2012, where huge flood triggered by avalanches kill around 72 people 
in one time.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
How many districts in Nepal were directly affected by the earthquakes?,"days after the first  big one with the epicenter near Mount Everest. To date, there are over 8,790 casualties 
and 22,300 injuries. It is estimated that the lives of eight million people, almost one-third of the population 
of Nepal, have been impacted by these earthquakes. Thir ty-one of the country ’s 75 districts have been","people (866,993 males and 821,480 females).  
(Source: Post flood Recovery Needs Assessment Report, National Planning Commission Nepal, 2017) 
2.4 Earthquake 
The Nepali people are living in a country of highest seismic hazard, have faced the consequences of 
many earthquakes including those of great earthquakes. 45 million years ago, the Indian continent collided",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do we prioritize certain areas over others when it comes to emergency response?,"affected, out of which 14 were declared ‘crisis-hit’ for the purpose of prioritizing rescue and relief operations;","Risk Risk Mitigation Strategy 
Occurrence of disasters that redirect attention and resources 
to emergency response and recovery, away from addressing 
the underlying causes of disaster risk. 
Working with national and international partners 
to ensure that DRR approaches are fully integrated 
into recovery responses; ‘building back better’.",A brief country profile on Disaster Risk reduction and management nepal.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What kind of damage was caused to the infrastructure in the area affected by the disaster?,"ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  13 
 
another 17 neighbouring districts are partially affected. The destruction was widespread covering residential 
and government buildings, heritage sites, schools and health posts, rural roads, bridges, water supply systems,","ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  2 
 
  
 Table of Contents 
 
 
 
SN Contents Page 
number 
1 Background, in the light of Disaster 3 
 1.1 Nepal Specific 5 
 1.2 Geography  5 
 1.3 Administrative Division 6 
 1.4 Demography 6 
 1.5 Socio-economic formation 6 
 1.6 Climate 7",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Was the road damage a major contributor to the remote areas being cut off?,"agricultural land, trekking routes, hydropower plants and sports facilities. The geodetic network centres 
including horizontal a nd vertical control points have been damaged in a manner that will affect 
reconstruction 
planning. Rural areas 
in the central and 
western regions were 
particularly devastated 
and further isolated 
due to road damage 
and obstructions. In the","due to road damage 
and obstructions. In the 
worst hit areas, entire 
settlements, including 
popular tourist 
destinations like 
Langtang, were swept 
away by landslides and 
avalanches triggered 
by the earthquakes. 
Due to the weakened, 
ruptured, and 
destabilized slopes and 
surfaces, the vulnerable areas have now become even more susceptible to flooding and landslides that can",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Does it get worse for the affected areas with more heavy rainfall or something?,"due to road damage 
and obstructions. In the 
worst hit areas, entire 
settlements, including 
popular tourist 
destinations like 
Langtang, were swept 
away by landslides and 
avalanches triggered 
by the earthquakes. 
Due to the weakened, 
ruptured, and 
destabilized slopes and 
surfaces, the vulnerable areas have now become even more susceptible to flooding and landslides that can","Historical records show that Nepal has been  suffering from various types of disaster. The  entire 
country is prone to earthquake as well. While the hilly areas, with rough topography and very young geology, 
are very prone to landslides, the lowland Terai is prone to floods. Avalanches, GLOFs and snowstorms are",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do you think anything was done to rebuild or reinforce houses in that area after the disaster?,"occur during the monsoon. 2 Hundreds of historical and cultural monuments at least a century old were either 
destroyed or extensively damaged. Over half a million houses were destroyed. The damage exposed the 
weaknesses of houses that did not have any seismic -resistant features or were not in accordance with the","due to road damage 
and obstructions. In the 
worst hit areas, entire 
settlements, including 
popular tourist 
destinations like 
Langtang, were swept 
away by landslides and 
avalanches triggered 
by the earthquakes. 
Due to the weakened, 
ruptured, and 
destabilized slopes and 
surfaces, the vulnerable areas have now become even more susceptible to flooding and landslides that can",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What kinds of things can make certain areas in a country more vulnerable to disasters from the start?,"building codes. The disaster also highlighted aspects of inequities in Nepali society spanning geography, 
income and gender. Poorer rural areas have been more adversely affected than towns and cities due to their 
inferior quality of houses. More women and girls died than men and boys, partly because of gendered roles","degradation, climate change, fragility of landmass, wider spread poverty, steep and diverged t opography, 
poor construction and building practices, low level of enforcement of building codes, insufficient emergency 
preparedness and awareness, lack of political willingness and various form of societal misinterpretations are 
major contributing factors to disaster vulnerability in Nepal.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
,"that disproportionately assign indoor chores to women. The time and day the first earthquake was 
experienced saved thousands of lives. Being a Saturday , the weekly holiday, schools across Nepal were 
closed on 25 April. The death toll of young people could have been much higher considering that nearly","7,000 schools were completely or significantly damaged. Similarly, if the earthquake had struck at night, and 
not in the middle of the day, there would certainly have been greater casualties. 
2.5 Fire 
Fire is a recurring disaster in Nepal. During the dry season from February to May, large numbers of incident",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do you think the time of day when the earthquake hit made a big difference in how it turned out?,"7,000 schools were completely or significantly damaged. Similarly, if the earthquake had struck at night, and 
not in the middle of the day, there would certainly have been greater casualties. 
2.5 Fire 
Fire is a recurring disaster in Nepal. During the dry season from February to May, large numbers of incident","common in high hills of Nepal. The biggest recorded disasters in Nepal are  the earthquakes of 1934, 1988, 
2015 and the floods of 1993, 2008, 2012, 2014 and 2017 in addition to the Jajarkot diarrhea outbreak of 
2009. The avalanches experienced in 2012, where huge flood triggered by avalanches kill around 72 people 
in one time.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Does Nepal have any specific protocols in place to deal with fires during disaster situations?,"of fire are reported, mostly in the Terai where about three quarter of houses are built with thatched roofs. 
Loss and damage by 2015 Gorkha Earthquake, Nepal 
Source: Post Disaster Needs Assessment 2015; National Planning Commission 
ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  14","Historical records show that Nepal has been  suffering from various types of disaster. The  entire 
country is prone to earthquake as well. While the hilly areas, with rough topography and very young geology, 
are very prone to landslides, the lowland Terai is prone to floods. Avalanches, GLOFs and snowstorms are",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do we have some kind of system in place to stop or limit forest fires from happening in the first place?,"Forest fires occur throughout Nepal an d result deforestation of around 1.7 per cent of the total forest area 
annually. These fires cause economic losses and environmental degradation throwing dedicates ecosystems 
out of balance. It is also threatening valuable and endangered flora and fauna, degrading the soil and inducing","flood and landslide. Most of the fire incidents are caused by negligence of the people. Hunting practices, 
negligence by cigarette smoker, intentional fire to accelerate growth of grasses to feed livestock, intentional 
fire setting by herb and charcoal collectors and children playing with fires are some of the reasons for forest",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What kinds of things can people do accidentally to cause big fires in forests?,"flood and landslide. Most of the fire incidents are caused by negligence of the people. Hunting practices, 
negligence by cigarette smoker, intentional fire to accelerate growth of grasses to feed livestock, intentional 
fire setting by herb and charcoal collectors and children playing with fires are some of the reasons for forest","Forest fires occur throughout Nepal an d result deforestation of around 1.7 per cent of the total forest area 
annually. These fires cause economic losses and environmental degradation throwing dedicates ecosystems 
out of balance. It is also threatening valuable and endangered flora and fauna, degrading the soil and inducing",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do people living in rural areas have a higher risk of certain types of hazards due to their living situation?,"fires. Certain type of trees especially Sal (shores Robusta) is particular ly susceptible to fire. About 63  per 
cent of the population of the country i nhabit in the rural areas mainly in thatched houses closely clustered 
where fire hazards are likely to be common. 
2.6 Glacial Lake Outburst Flood (GLOF)","flood and landslide. Most of the fire incidents are caused by negligence of the people. Hunting practices, 
negligence by cigarette smoker, intentional fire to accelerate growth of grasses to feed livestock, intentional 
fire setting by herb and charcoal collectors and children playing with fires are some of the reasons for forest",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What happens when the ice or rock that's holding back a glacial lake starts to break down?,"2.6 Glacial Lake Outburst Flood (GLOF) 
Glacial lakes are like natural water reservoirs dammed by ice or moraines. Lake outburst can be 
triggered by several factors: ice or rock avalanches, the collapse of the moraine dam due to the melting of 
ice buried within, the washing out of fine material by sprin gs flowing through the (piping) earthquakes or","thunderbolt, cloudburst, drought, Glacier lake outburst flood (GLOF), avalanches and epidemics. Unstable 
steep slopes and fragile geological formation of a young mountain range with heavy monsoon rainfall leads 
to a wide range  of geological and hydro -meteorological disasters across the country. The variation in",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What kind of natural events can cause water to suddenly overflow into lakes in those Himalayan areas?,"sudden inputs of water into the lake e.g. through heavy rains or drainage from lakes further up glacier. 
ICIMODs 2001 inventory of glaciers, glacial lakes and 
GLOFs counted 3252 glaciers and 2323 glaciers lake s in 
Nepal 20 of which are very vulnerable to flooding (MoHA, 
2009). GLOF affects high Himalayan region as well as 
downstream by extremely damages of lives and properties.","2.6 Glacial Lake Outburst Flood (GLOF) 
Glacial lakes are like natural water reservoirs dammed by ice or moraines. Lake outburst can be 
triggered by several factors: ice or rock avalanches, the collapse of the moraine dam due to the melting of 
ice buried within, the washing out of fine material by sprin gs flowing through the (piping) earthquakes or",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do people in those mountain districts have different kinds of challenges with natural disasters compared to the rest of the country?,"Major events shown in past were Tamor Koshi (1980), Sun 
Kosi (1935, 1981), Dudh Kosi  (1977, 1985), Arun (1968, 
1969, 1970) etc.  
2.7 Drought 
In Nepal, most of the country is in the grip of drought-like condition from the end of March till the 
monsoon arrives next in June, but the districts like Manang and Mustang in the Trans-Himalayan region are","disrupted social and economic development of many parts of terrain region in the country. The floods of 
August 2008 in Koshi river, September 2008 in Western Nepal and July  and August 1993 in the Bagmati 
and other rivers were devastating floods in Nepal. Nepal has observed Monsoon flood as well as Flash flood.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Does the area experience severe food shortages at certain times of the year?,"extremely dry throughout the year and the Terai and western hills are more frequently affected than other 
regions. Drought results in crop failures and famine, both during the monsoon season and rest of the year, 
when winter crops are sown. About 5,000 families living in pockets in the hills and Terai are badly affected","(March-May), summer (June -August), 
autumn (September-November). The Terai and the Siwalik hill range poses sub-tropical climate and the 
northern mountainous regions have cold, dry continental and alpine winter climate. Summer and late spring 
temperatures range from about 280 C in the hilly region to more than 40 0 C in the Terai. In winter, average",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Don't they have some sort of system in place to detect when a drought is coming or getting worse?,"by drought each year (MoHA, 2009). Planned land use with crop rotation, rain water harvesting, drought 
monitoring, using recycle water, developing irrigation system, water rationing are some of the strategy which 
help to minimize impact of drought. 
2.8 Others 
Due to diarrhea about 300 people has died in June and July month of 2009 in Midwestern part of the","for collecting information and regularly updates disaster loss and damages, response and recovery initiatives.  
MoHA is leading the process to map and consolidate various multi-hazard risk assessments done by a number 
of agencies over  the past years with the objective of establishing a uniform and comprehensive disaster",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do they usually occur in specific times of the year or is it more of a when they happen situation?,"country. The monsoon season is always in the threat of the epidemic of diarrhea in Nepal. Some other kind 
of disasters are drought, hailstone, thunderbolt, avalanche, boat capsize, structure collapse, cold wave, hot 
wave, swine flu, bird flu, encephalitis, meningitis is common during hot and rainy season. The lightening,","Rainfall variability (unequal rainfall in time and space), topography (steep Mountain and flat Tarai), 
Deforestation (decreasing vegetative cover) are the major factors contributing to the floods in Nepal.  
Similarly, Inundation caused by floods and heavy rainfall is another major frequent disaster in Nepal. It takes",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
How do people usually get warned about severe weather events like heavy snowfall or lightning?,"hailstorm are other natural disaster. The data presented above has shown the different figure that there are 
about 100 people has been killed by the lightening only. The sudden avalanche and heavy snow fall in winter 
Early warning system is established at some lakes 
to minimize the effect of GLOF in Nepal 
 
ADRC Visiting Researcher Program 2019B","thunderbolt, cloudburst, drought, Glacier lake outburst flood (GLOF), avalanches and epidemics. Unstable 
steep slopes and fragile geological formation of a young mountain range with heavy monsoon rainfall leads 
to a wide range  of geological and hydro -meteorological disasters across the country. The variation in",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Do people in Nepal often get caught in accidents while traveling by road?,"ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  15 
 
season sometimes cause heavy loss of human lives and properties. Road accident and Aircraft accidents are 
also major source of disaster in Nepal. In Nepal, road accidents are one of the top causes of death. Aircraft","ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  2 
 
  
 Table of Contents 
 
 
 
SN Contents Page 
number 
1 Background, in the light of Disaster 3 
 1.1 Nepal Specific 5 
 1.2 Geography  5 
 1.3 Administrative Division 6 
 1.4 Demography 6 
 1.5 Socio-economic formation 6 
 1.6 Climate 7",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Is the government in Nepal required to take a specific approach when it comes to helping people in certain difficult environments?,"accidents are happening in hilly terrain and areas with extreme climatic condition.  
3.  Legal and Institutional Arrangements 
3.1 The Constitution of Nepal, 2015 
For the very first time, disaster management is identified in the Constitution. It underscores  the 
ownership and priority of the state in managing disasters with an emphasis on early warning, disaster","disaster displacement would reduce the associated risks. 
• Development and implementation of measurable monitoring tools, tied with financial re wards and 
restrictions, is necessary to achieve goals of the strategies. 
 7.  Conclusion 
Nepal disaster risk management initiatives have become remarkable with the constitutional",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Is it part of our country's plan to deal with emergencies involving water?,"preparedness, rescue, relief and rehabilitation for preventing water induced disasters, developing sustainable 
and reliable irrigation through river management and minimizing the risks from disasters. Schedule 7 of the 
Constitution has listed natural  and human induced disaster preparedness, rescue, relief and rehabilitation","Principally guided by the Constitution, the Government has been prioritizing the development of 
more dynamic and modern policies, legal provisions and supporting guidance for effective and efficient 
disaster risk management. There has been much appreciated support from all stakeholders ranging from non-",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
,"activities in the concurrent powers of Federal and Provincial governments. Similarly, Schedule 8 has listed 
disaster management as sole responsibility of the loca l government and Schedule  9 has included it in the 
concurrent powers of all tiers of governments. Disaster risk  management is identified as one of the key 
responsibilities of all tiers of government.","Nepal has been steered by the principles of disaster risk reduction and allocated tasks  to the three-tiers of 
government with sole and concurrent responsibility for disaster management according to current legislation. 
The provisions have provided the tiers with roles and responsibilities for disaster risk management.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What's the process for setting up committees to deal with emergencies under that law?,"responsibilities of all tiers of government.  
3.2 Disaster Risk Reduction and Management Act, 2017 
Disaster Risk Reduction and Management (DRRM) Act was enacted in 2017 replaces  the 1982 
Natural Calamity (Relief) Act. Under this law, disaster management committees  will be formed at the","government, private sector and humanitarian actors working in the arena of disaster risk management. Some 
of the key legal instruments and policies on DRR recently endorsed are: 
The Disaster 
Risk Reduction and 
Management (DRRM) 
Act was enacted in 2017 
replaces the 1982 
Natural Calamit y 
(Relief) Act. Under this 
law, disaster 
management 
committees will be 
formed at the Provincial,",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Does the new law create a council that's basically in charge of making decisions about disaster prevention?,"Provincial, District and Municipal levels. The act reinforces the  government’s efforts to bring disaster risk 
management initiatives to a new height. It puts  emphasis on risk reduction over response; th e legislation 
creates the DRRM C ouncil as the highest policy making body in the country. The council chaired by the","committees will be 
formed at the Provincial, 
District and Municipal levels. The act reinforces the government’s efforts to bring disaster risk management 
initiatives to a new height. It puts emphasis on risk reduction over response; the legislation creates the DRRM 
Council as the highest policy making body in the country; the Council is chaired by the Prime Minster at the",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What's the role of that executive committee in disaster management?,"Prime Minster at  the federal level and by the Chief Minister at Province  are responsible for plan policy 
approval, guidance and direction, monitoring as well as evaluation to the lower levels at their capacity. The 
Minister for Home A ffairs heads the executive  committee and it is responsible for the implementation of","approved plans and policies throughout the nation, whereas the Province Minister for Internal Affairs and 
Law leads the execution at province level. The Chief District Officer leads the district level committee and 
the mayor or chairperson of local  levels lead the local  disaster management committees. The National",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Doesn't the disaster management plan have something to do with how different levels of government respond to emergencies?,"approved plans and policies throughout the nation, whereas the Province Minister for Internal Affairs and 
Law leads the execution at province level. The Chief District Officer leads the district level committee and 
the mayor or chairperson of local  levels lead the local  disaster management committees. The National","and armed police), district chapter of NRCS and critical facilities such as irrigation, road, livest ock, health 
etc. That’s why it is also a main coordinating body amongst all level of governments for the district level.  
The Local Disaster Management Committee (LDMC) is 15 membered committee is all 753 local levels of",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
What's the role of that separate entity that's in charge of all this?,"Council has the authority to  endorse the DRRM policies to its implementation at all levels are the prime 
features of the DRRM Act. It also recognizes a separate entity - the National Disaster Risk Reduction and  
Management Authority  (NDRRMA) to take charge of disaster risk management. There are specialist","committees will be 
formed at the Provincial, 
District and Municipal levels. The act reinforces the government’s efforts to bring disaster risk management 
initiatives to a new height. It puts emphasis on risk reduction over response; the legislation creates the DRRM 
Council as the highest policy making body in the country; the Council is chaired by the Prime Minster at the",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Are there any specific steps that local governments can take to make sure they're prepared for emergencies?,"committees to provide technical expertise on matters related to DRM planning, response and recovery. All 
tiers of government should have disaster management funds that they  manage. There is a need to report 
DRRM activities on an annual basis and make it public  for transparency and reflect the efforts mad e in 
DRRM.","There are specialist committees to provide technical expertise on matters related to DRM planning, response 
and recovery. All tiers of government should have disaster management funds that they manage. There is a 
need to report DRRM activities on an annual basis and make it public for transparency and reflect the efforts 
made in DRRM.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
Does it have something to do with how different parts of a government work together to prepare for or respond to emergencies?,"DRRM. 
The figure below clearly revels the proper institution arrangement for disaster management, but this still 
does not reflect the all cy cles of disaster management plac ing the role of Ministry Health, Federal Affairs 
and General Administration, Ministry of Urban Development, Ministry of Energy and other relevant 
ministries as well. 
ADRC Visiting Researcher Program 2019B","committees to provide technical expertise on matters related to DRM planning, response and recovery. All 
tiers of government should have disaster management funds that they  manage. There is a need to report 
DRRM activities on an annual basis and make it public  for transparency and reflect the efforts mad e in 
DRRM.",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
How does the government in Nepal work with different groups in the community to handle emergencies and crises?,"ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  16 
 
The disaster management councils and committees in all levels are inclusive  of all main sectors of life 
including political and humanitarian actors of the society. The Act also empowers the government to declare","ADRC Visiting Researcher Program 2019B 
Jan 2020                                   Beda Nidhi KHANAL, Ministry of Home Affairs, Nepal  1 
 
 
Nepal: A brief country profile on Disaster Risk 
Reduction and Management  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Beda Nidhi Khanal 
ADRC Visiting Researcher, 2019B 
(From Ministry of Home Affairs, Nepal) 
January 020",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
"When the government has a state of emergency, does that allow them to do anything differently than usual when it comes to helping people affected by a disaster?","the state of emergency during  the intensive disaster. It also furnishes some special rights to the disaster 
manager for managing 
rescue and relief work 
in an effective and 
efficient manner. It 
also empowers the 
government to allocate 
for dedicated fund at 
central to local level as 
a Di saster 
Management Fund for 
delivering effective 
risk reduction, relief 
and rescue functions","in Disaster Risk Reduction for Resilience 
The state is responsible for enabling environment for preparedness and response to  disasters, 
bringing all stakeholders together. All tiers of governments have maintained disaster funds at each level for 
preparedness and emergency responses. However, due to  lack of a comprehensive law on the fund",A brief country profile on Disaster Risk reduction and management nepal.pdf,A brief country profile on Disaster Risk reduction and management nepal.pdf
