query,positive,negative,positive_source,negative_source
How do people usually prepare areas that are damaged by big events like earthquakes before the rainy season?,"Sub Total Activity Result 5         92,114 0     
Activity  6 (ATLAS Activity 7) Construction of bio-engineering activities and plantation in earthquake affected areas to prepare for monsoon  
   
  
6.1  Carry out Bio -
engineering, mitigation 
structrues, plantation 
works in the barren land, 
farm lands and soil erosion 
prone areas 
MCG: Bio-
engineering, 
mitigation 
measures  
Done 1 MOFATK","CO overhead       MOFATK
OREA 8,000       
Sub Total Activity Result 4         109,575 0     
Activity  5 (ATLAS Activity 6) Livelihood of earthquake affected communities enhanced  
  
  
5.1 Support in Carrying out  
bio-engineering activties in 
Sindhukhola and Reukhola 
sub-wartershed 
technical inputs 
to MCG activities 
Works carried 
out through 
MCG 
100% MOFATK
OREA 2,290",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What steps are taken to minimize the impact of animals on the forest area and local communities?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
6.2  Expand Mesh Wire  
Fencing to prevent human 
wildlife conflict and 
biodiversity and forest area 
protection, Haibung 
  Fencing done 100% MOFATK
OREA 15,890   
    
6.3 Supprt to strengthen 
community/ DFO/ DSCO","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
4.3 Support to create 
market linkage and develop 
community infrastructures 
in coordination with DADO, 
Sindhupalchowk 
      MOFATK
OREA 3,000   
    
CO overhead       MOFATK
OREA 8,000",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does the nursery that got support have any role in helping the community after disasters?,"6.3 Supprt to strengthen 
community/ DFO/ DSCO 
nursery to avail the plants 
for greenary. 
  2 Nurseries 
supported 100% MOFATK
OREA 5,000   
    
CO overhead       MOFATK
OREA 9,200       
Sub Total Activity Result 6         138,090 0     
Programme Support (ATLAS Activity 3)                 
Central 
based staffs 
Sr. Project Officer  Regular     MOFATK
OREA 16,250","supported 
100% 
MOFATK
OREA 4,865   
    
4 Groups trained 
on fruit 
cultivation (50% 
of them are 
women) 
MOFATK
OREA 4,360   
    
2.5 Support/ Establish 
community nurseries in 
collaboration with DFO in 
Sindhupalchowk  
at least 25,000 
plants produced 
through 
community 
nursery - in 
districts 
Community 
nursery 
supported 
100% MOFATK
OREA 1,911   
    
2.6 Promote 
environmentally",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have any sort of organizational chart or hierarchy for disaster response roles within that system?,"OREA 16,250   
    
Environment and CRM  
Officer ( SB4 II) Regular     MOFATK
OREA 11,650   
    
Livelihood Officer ( SB4 II) Regular     MOFATK
OREA 11,650   
    
Project Assistant (SB 3 II) Regular     MOFATK
OREA 6,990   
    
Admin/Finance Assistant ( 
SB 3 I) Regular     MOFATK
OREA 6,500       
Driver ( SB1 II) Regular     MOFATK
OREA 3,720       
  
Operation and","Travel        MOFATK
OREA 13,000       
Communication  (Phone, 
Internet)       MOFATK
OREA 3,500       
        MOFATK
OREA 845       
Sundry (Sanitary and 
others)       MOFATK
OREA 1,000       
Sub Total Project Management          245,760       
Total for Output, 00088411         932,300
.0 
928,44
6.24 99.58%",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"Doesn't there used to be some kind of protocol for managing resources during an emergency situation, like making sure people have the right tools or equipment?","OREA 3,720       
  
Operation and 
maintenance of vehicles 
and other equipment 
      MOFATK
OREA 7,000","Travel        MOFATK
OREA 13,000       
Communication  (Phone, 
Internet)       MOFATK
OREA 3,500       
        MOFATK
OREA 845       
Sundry (Sanitary and 
others)       MOFATK
OREA 1,000       
Sub Total Project Management          245,760       
Total for Output, 00088411         932,300
.0 
928,44
6.24 99.58%",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is there a certain threshold for how much of the approved budget can be spent before it's considered a concern?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
Rental and security       MOFATK
OREA 34,000       
CO overhead        MOFATK
OREA 19,000       
Direct project cost        MOFATK
OREA 100,000       
        MOFATK
OREA 1,000","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
4.3 Support to create 
market linkage and develop 
community infrastructures 
in coordination with DADO, 
Sindhupalchowk 
      MOFATK
OREA 3,000   
    
CO overhead       MOFATK
OREA 8,000",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do office supplies and furniture typically have a separate budget category in emergency situations?,"MOFATK
OREA 1,000       
Field level Meeting cost        MOFATK
OREA 500       
Stationeries, other office 
Supplies, toner       MOFATK
OREA 3,925       
Office equipment 
(facsimiles, telephone sets, 
display led TV etc) 
      MOFATK
OREA 2,500   
    
        MOFATK
OREA 2,230       
Electricity and Water 
supply       MOFATK
OREA 500       
Travel        MOFATK
OREA 13,000","Travel        MOFATK
OREA 13,000       
Communication  (Phone, 
Internet)       MOFATK
OREA 3,500       
        MOFATK
OREA 845       
Sundry (Sanitary and 
others)       MOFATK
OREA 1,000       
Sub Total Project Management          245,760       
Total for Output, 00088411         932,300
.0 
928,44
6.24 99.58%",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does the budget for a disaster relief project usually list categories like communication and sundry items?,"Travel        MOFATK
OREA 13,000       
Communication  (Phone, 
Internet)       MOFATK
OREA 3,500       
        MOFATK
OREA 845       
Sundry (Sanitary and 
others)       MOFATK
OREA 1,000       
Sub Total Project Management          245,760       
Total for Output, 00088411         932,300
.0 
928,44
6.24 99.58%","MOFATK
OREA 1,000       
Field level Meeting cost        MOFATK
OREA 500       
Stationeries, other office 
Supplies, toner       MOFATK
OREA 3,925       
Office equipment 
(facsimiles, telephone sets, 
display led TV etc) 
      MOFATK
OREA 2,500   
    
        MOFATK
OREA 2,230       
Electricity and Water 
supply       MOFATK
OREA 500       
Travel        MOFATK
OREA 13,000",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does something involving community disaster preparation get mentioned in the report somewhere?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
 Output ID,     :  Disaster reduction and relief capacity building at community levels 
enhanced through research, collaboration and exchange of knowledge and experiences 
across Nepal, China and Bangladesh","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
based DRR 
enhanced 
among 
practitioner
s and 
communitie
s 
share with 
district 
stakeholders 
2.2 Document and share 
with communities in China 
and Bangladesh community 
engagement in safer 
construction practices",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Was there a natural disaster in Asia that led to a shared learning experience among countries?,"across Nepal, China and Bangladesh 
    
      
Output 1: 
Mutual 
understandi
ng of the 
internationa
l 
developmen
t practices 
on disaster 
managemen
t improved 
between 
China, UK 
and other 
developing 
countries in 
Asia  
1.1  Undertake regional 
learning and sharing event 
based on response to 25 
April Earthquake and its 
aftershocks and their 
implications with an","of UNDP Nepal 
December, 2016 ANNUAL PROGRESS REPORT 
 
vii | P a g e  
 
  
EOC : Emergency Operations Center 
EPRER : Emergency Preparedness, Response and Early Recovery 
EQ : Earthquake 
ER : Early Recovery 
EWS : Early Warning Systems 
F5 : Flagship 5 
FTMDGSDG : Fast Tracking Millennium Development Goals and Safeguarding 
Development Gains 
GESI : Gender Equality and Social Inclusion",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does the Sendai Framework have anything to do with how countries respond to major earthquakes?,"aftershocks and their 
implications with an 
emphasis on priorities 
identified in Sendai 
Framework for DRR. 
Conduct a study 
on EQ 2015, 
Prepare Video 
Documentary on 
EQ 2015, 
Support MoHA 
for development 
of DRR Policy 
and Action Plan 
Study on 
""Gorkha EQ 
2072: Response 
and Learning"" 
conducted, book 
printed. Video 
Documentary 
developed. DRR 
Policy and 
Action Plan 
preparation","Documentary have also been developed and aired by Nepal Television on 
15th October, 2016 (first episode) and on 30th Nov, 2016 (second episode).  
In the context of the Sendai Framework 2015-2030, National DRR Policy and 
Strategic Action Plan formulation has also begun under leadership of the 
Ministry of Home Affairs (MoHA) and in consultation with DRR stakeholders",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,"Policy and 
Action Plan 
preparation 
started 
80% 
CBDM 
Asia  5,000       
CBDM 
Asia  9,084       
CBDM 
Asia  737       
CBDM 
Asia  6,319       
CBDM 
Asia  15,000       
CBDM 
Asia  10,000       
CBDM 
Asia  9,188       
CBDM 
Asia  1,500       
1.2 Promote learning and 
sharing on implementation 
of risk sensitive land use 
planning and e-BPS 
(Electronic Building Permit","planning and e-BPS 
(Electronic Building Permit 
System) for safer 
construction 
Carry out study 
on eBPS and 
RSLUP 
Documentation 
on e-BPS and 
RSLUP done 
100% 
CBDM 
Asia  5,000       
CBDM 
Asia  2,500       
CBDM 
Asia  5,146 
      
  Subtotal         69,474       
Output 2: 
Exchanges 
of practice 
on 
community-
2.1 Conduct participatory 
risk assessment/ mapping",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are communities supposed to be involved in figuring out what kinds of hazards they might be at risk for?,"planning and e-BPS 
(Electronic Building Permit 
System) for safer 
construction 
Carry out study 
on eBPS and 
RSLUP 
Documentation 
on e-BPS and 
RSLUP done 
100% 
CBDM 
Asia  5,000       
CBDM 
Asia  2,500       
CBDM 
Asia  5,146 
      
  Subtotal         69,474       
Output 2: 
Exchanges 
of practice 
on 
community-
2.1 Conduct participatory 
risk assessment/ mapping","initiated under CBDMA II in 2016: 
• Electronic Building Permit System (e-BPS) learning documentation has been completed, which is 
based on the intervention and experience with KMC, LSMC and Kirtipur Municipality. 
• Learning on the process of Risk Sensitive Land Use Plan development and implementation by 
Kathmandu Valley Development Authority/MoUD has been documented.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are these meetings part of some sort of larger plan to help communities prepare for emergencies?,"risk assessment/ mapping 
at pilot communities and 
share experience with 
China and Bangladesh 
Identifiy pilot 
communities 
and conduct 
Risk 
assessments and 
Pilot 
communities 
identified, 
inception 
meetings done. 
50% 
CBDM 
Asia  3,000       
CBDM 
Asia  1,400","platform"" in Nepal (to be 
Carry out Risks 
Assessment of 
pilot 
communities 
Risk 
Assessments for 
pilot 
80% 
CBDM 
Asia  4,000       
CBDM 
Asia  2,000",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does the budget for disaster relief efforts get spent in a way that's transparent and shared with the people who need it?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
based DRR 
enhanced 
among 
practitioner
s and 
communitie
s 
share with 
district 
stakeholders 
2.2 Document and share 
with communities in China 
and Bangladesh community 
engagement in safer 
construction practices","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
 Output ID,     :  Disaster reduction and relief capacity building at community levels 
enhanced through research, collaboration and exchange of knowledge and experiences 
across Nepal, China and Bangladesh",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they use some kind of app to check if buildings are being built in a way that will help them withstand major earthquakes?,"engagement in safer 
construction practices 
through counselling 
centres and reconstruction 
resource centres   
Raise awareness 
on EQ safer 
construction, 
Develop App to 
monitor NBC 
compliance 
construction,  
MTC campaigns 
organized in 
Sindhupalchowk
, Safer 
construction 
monitoring App 
prepared, 
75% 
CBDM 
Asia  4,000       
CBDM 
Asia  1,000       
CBDM 
Asia  1,800       
CBDM","2016:  
• Awareness raising on earthquake and safe construction practices in EQ affected districts, Gorkha, 
Sindhupalchowk and Dolakha have been effective to motivate local people for adoption of safe 
construction practices for reconstruction. It has also created enabled environment for project 
implementation. 
• Implementation of project activities under MCG through LDRMCs/CBDRMCs/Women",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the point of mapping building vulnerability in certain parts of Asia?,"Asia  1,000       
CBDM 
Asia  1,800       
CBDM 
Asia  4,920       
CBDM 
Asia  243       
2.3 Demonstrate, document 
and showcase the use of 
technology for the creation 
of building inventory in 
Kathmandu Valley and 
share with China and 
Bangladesh 
prepare and 
demonstrate 
building 
vulnerability 
profiling 
 inventory 
creation 
technology 
started 
50% 
CBDM 
Asia  1,000       
CBDM","• Building Inventory Creation Technology and Demonstration (Rapid Vulnerability Assessment of 
Buildings in Kathmandu valley) is being piloted in ward number 29 of Kathmandu Metropolitan City. 
A mobile based app has been developed and is in the process of testing.  
• Mobile based App for NBC compliance monitoring has been developed and is being piloted in the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they use some kind of system to track the number and severity of disasters in different regions?,"started 
50% 
CBDM 
Asia  1,000       
CBDM 
Asia  600       
CBDM 
Asia  1,000       
CBDM 
Asia  2,500       
CBDM 
Asia  5,000       
CBDM 
Asia  2,000       
CBDM 
Asia  1,500       
CBDM 
Asia  2,397       
  Subtotal         32,360       
OUTPUT 4. 
Information 
platforms 
set up for 
4.1 Support NDRCC's 
implementation in 
developing ""information 
platform"" in Nepal (to be","Asia  1,000       
CBDM 
Asia  1,800       
CBDM 
Asia  4,920       
CBDM 
Asia  243       
2.3 Demonstrate, document 
and showcase the use of 
technology for the creation 
of building inventory in 
Kathmandu Valley and 
share with China and 
Bangladesh 
prepare and 
demonstrate 
building 
vulnerability 
profiling 
 inventory 
creation 
technology 
started 
50% 
CBDM 
Asia  1,000       
CBDM",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have some kind of early warning system in place for communities in Nepal?,"platform"" in Nepal (to be 
Carry out Risks 
Assessment of 
pilot 
communities 
Risk 
Assessments for 
pilot 
80% 
CBDM 
Asia  4,000       
CBDM 
Asia  2,000","risk assessment/ mapping 
at pilot communities and 
share experience with 
China and Bangladesh 
Identifiy pilot 
communities 
and conduct 
Risk 
assessments and 
Pilot 
communities 
identified, 
inception 
meetings done. 
50% 
CBDM 
Asia  3,000       
CBDM 
Asia  1,400",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does anyone have a system in place to share information about disasters with communities beforehand?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
disseminati
on of CBDRR 
elaborated based on inputs 
from NDRCC) 
communities 
done 
CBDM 
Asia  4,000       
4.2 Promote and share 
Disaster Information 
Management System 
(DIMS) for CBDRR as a","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
 Output ID,     :  Disaster reduction and relief capacity building at community levels 
enhanced through research, collaboration and exchange of knowledge and experiences 
across Nepal, China and Bangladesh",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you have any information on how districts can prepare for emergencies if they're not already equipped to handle them?,"Management System 
(DIMS) for CBDRR as a 
decision-making tool for 
enhancing preparedness 
and effective response   
Promote DIMS 
in pilot districts 
Initial 
discussions held 25% 
CBDM 
Asia  2,500       
CBDM 
Asia  4,000       
CBDM 
Asia  4,000       
CBDM 
Asia  2,250       
CBDM 
Asia  2,400       
4.3 Demonstrate and  share 
with China and Bangladesh 
the methodology for","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
disseminati
on of CBDRR 
elaborated based on inputs 
from NDRCC) 
communities 
done 
CBDM 
Asia  4,000       
4.2 Promote and share 
Disaster Information 
Management System 
(DIMS) for CBDRR as a",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are there specific centers or systems in place that help communities prepare for and respond to disasters based on weather forecasts?,"with China and Bangladesh 
the methodology for 
linking forecast provider 
(DHM) and CBDRR 
communities through 
Emergency Operation 
Centres (EOCs) to 
formulate warnings for at-
risk communities based on 
localized forecasts 
Establish CB 
EWS 
ToR finalized, 
Procurement 
initiation 
30% 
CBDM 
Asia  3,600       
CBDM 
Asia  3,000       
CBDM 
Asia  16,000       
CBDM 
Asia  2,500       
CBDM","beneficiaries: at-risk communities from disaster and climate risks and Government institutions, officials and 
others working in D/CRM sectors. In 2016, some additional districts were added to address the post EQ 2015 
context. District Emergency Operation Centers (DEOCs) were added in Gorkha, Nuwakot, Rasuwa an d",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
      CBDM 
Asia  500       
      CBDM 
Asia  2,500       
      CBDM 
Asia  2,760       
    Subtotal        37,260       
  
Total for Output 
,00088408         193,364 120,03
7.55 62%","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
    TRAC 3,911       
    TRAC 1,784       
    TRAC 8,375       
    TRAC 3,272       
    TRAC 6,541       
    TRAC 3,447       
    TRAC 8,178       
    TRAC 40,692       
    TRAC 6,010       
    TRAC 2,883",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,",00088408         193,364 120,03
7.55 62%   
CPAP Output 7.3:  Vulnerable populations have increased knowledge about disaster risk 
management and capacity for climate change adaptation and mitigation of risks (Project 
ID: 88413)           
Result 1. 
Communitie
s in 5 VDCs 
in each 
district 
formulate 
VDC level 
Reconstructi
on Action 
Plans 
(ATLAS 
Activity 1) 
1.1 Community","Sub-Total 
Output 
(Japan fund) 
          250,266 250,26
6 100%   
CPAP Output 7.3:  Vulnerable populations have increased knowledge about disaster risk management and capacity for climate cha nge adaptation 
and mitigation of risks (Project ID: 84111) ATLAS Activity 3",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do people in affected areas get actively involved in the planning and response efforts?,"Plans 
(ATLAS 
Activity 1) 
1.1 Community 
mobilization in each VDC at 
ward level to ensure 
participation of affected 
households, village leaders, 
particularly poor and 
vulnerable households, 
women groups.   
This has been 
completed in 
each of 5 VDCs 
of two districts 
50% ECHO 720       
ECHO 2,000       
ECHO 200       
ECHO 6,500   
    
1.2:Carry out community","stakeholders. At VDC level, inception consultations were organized. 
A total of 647 local people (194 women)  were oriented about the 
project through VDC level meetings and 4,277 people (1498 women, 
549 Dalits, 2139 Janajatis) were oriented about the project activities 
and approach through ward level consultations in all the 10 VDCs in 
two districts.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do communities typically get involved in planning after a disaster like this?,"ECHO 6,500   
    
1.2:Carry out community 
consultation meetings at 
VDC level to formulate an 
inclusive reconstruction 
plan at VDC level.  
  Community 
consultation 
meeting has 
been conducted 
in all 5 VDCs of 
Sindhupalchowk 
and the 
preliminary data 
of RAP has been 
collected but in 
case of Dolakha 
(5VDC) this has 
been remained 
75% ECHO 6,000       
  ECHO 3,000","activities implementation in 2016. Besides its own resources (TRAC, CPR TTF), DFID, GoJ, ECHO, RoK-UNDP, 
Baidu Foundation, CDBMA/DFID were the principal par tners that provided financial resources for project 
implementation.  ECHO funding was new one mobilized in 2016 for supporting National Reconstruction 
Authority in safer reconstructions in 10 VDCs of Sindhupalchowk and Dolakha.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the point of creating houses that can withstand disasters if we're not going to fund them properly?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
  Sub- Total         25,488       
Result 2 : 
Demonstrati
on of 40 
affordable, 
disaster-
resistant 
houses 
appropriate 
to their local 
context 
providing a 
menu of 
design and 
technology 
options 
enabling","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
installed ( 
Atlas 
Activity 1) 
Output 2.2 
Increased 
awareness 
and 
demand-
creation 
leading to 
the 
population 
having 
improved 
understandi
ng and 
awareness 
of safer 
building 
construction 
in the target",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do people usually decide what kind of help they need during a disaster?,"design and 
technology 
options 
enabling 
affected 
households 
to make an 
informed 
choice and 
Training of 
450 local 
artisans on 
locally 
appropriate 
construction 
technologies. 
(ATLAS 
Actiity 2) 
2.1: Consultation meeting 
at ward level in each VDC 
to identify a) most 
appropriate technology 
option based on local 
contexts and available 
resources; b) site for 
demonstration","have. In 2016, consultations at ward and VDC level were 
initiated. VDC secretaries of the project VDCs and district 
stakeholders were consulted to share importance of RAP and to 
gather feedback for moving forward in a participatory way.  
Technology Demonstration Houses (TDH) : One of the main 
objectives of this project is to provide EQ affected people locally",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do they decide which areas and communities need help with rebuilding after a disaster?,"resources; b) site for 
demonstration   
Out of 40,  in 12 
wards (8 from 
Sindhupalchowk 
and 4 from 
Dolakha)  
appropriate 
technology has 
been identified 40% 
ECHO 100       
ECHO 4,800   
    
2.2:Site assessment/ plan, 
identification of local 
masons, preparation of 
construction plan through 
community consultations 
  
construction 
plan of  2 TDH) 
from 
Sindhupalchowk 
has been","plan of  2 TDH) 
from 
Sindhupalchowk 
has been 
prepared  whilst 
local masons in 
all of the 10 
VDCs has been 
identified 40% 
ECHO 640       
ECHO 1,280 
      
2.3: On-site construction of 
demonstration houses 
  
construction 
plan of  2 TDH) 
from 
Sindhupalchowk 
has been 
prepared  whilst 
local masons in 
all of the 10 
VDCs has been 
identified 25% 
ECHO",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have a system in place to work with local workers on rebuilding these houses?,"plan of  2 TDH) 
from 
Sindhupalchowk 
has been 
prepared  whilst 
local masons in 
all of the 10 
VDCs has been 
identified 40% 
ECHO 640       
ECHO 1,280 
      
2.3: On-site construction of 
demonstration houses 
  
construction 
plan of  2 TDH) 
from 
Sindhupalchowk 
has been 
prepared  whilst 
local masons in 
all of the 10 
VDCs has been 
identified 25% 
ECHO","resources; b) site for 
demonstration   
Out of 40,  in 12 
wards (8 from 
Sindhupalchowk 
and 4 from 
Dolakha)  
appropriate 
technology has 
been identified 40% 
ECHO 100       
ECHO 4,800   
    
2.2:Site assessment/ plan, 
identification of local 
masons, preparation of 
construction plan through 
community consultations 
  
construction 
plan of  2 TDH) 
from 
Sindhupalchowk 
has been",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is there a certain percentage of households that need to be oriented at the beginning of a project before construction starts?,"identified 25% 
ECHO                     
400        
ECHO                
50,820        
ECHO                     
500    
    
2.4. Orientation of 
households of each ward 
on their respective 
demonstration site at key 
stages of the construction   
Initial discussion 
done 
10% 
ECHO                  
1,800","resources; b) site for 
demonstration   
Out of 40,  in 12 
wards (8 from 
Sindhupalchowk 
and 4 from 
Dolakha)  
appropriate 
technology has 
been identified 40% 
ECHO 100       
ECHO 4,800   
    
2.2:Site assessment/ plan, 
identification of local 
masons, preparation of 
construction plan through 
community consultations 
  
construction 
plan of  2 TDH) 
from 
Sindhupalchowk 
has been",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
